time,open,high,low,close,volume
1770778800000,151.72,152.72,150.21,151.32,18913.193
1770782400000,151.32,151.64,148.26,149.2,28263.844
1770786000000,149.21,150.47,149.02,149.32,12202.986
1770789600000,149.33,149.55,146.22,146.68,26362.183
1770793200000,146.68,148.74,146.26,147.98,14139.544
1770796800000,147.99,148.07,146.5,146.55,13420.726
1770800400000,146.55,146.91,145.19,145.77,17758.633
1770804000000,145.78,146.8,145.03,145.46,15001.209
1770807600000,145.46,147.14,145.26,147.08,11310.46
1770811200000,147.07,148.36,146.28,147.87,17293.962
1770814800000,147.87,149.99,146.56,149.97,25248.858
1770818400000,149.96,154.37,146.3,146.68,50033.272
1770822000000,146.67,147.57,143.95,145.97,42009.7
1770825600000,145.96,147.68,143.91,144.53,37203.806
1770829200000,144.55,147.59,143.75,146.1,20504.076
1770832800000,146.1,148.0,144.3,147.73,18970.704
1770836400000,147.73,148.92,146.0,146.53,26198.126
1770840000000,146.53,147.17,144.66,146.47,16833.455
1770843600000,146.48,148.93,145.56,148.04,21474.965
1770847200000,148.05,149.14,146.14,146.15,17698.05
1770850800000,146.16,146.52,144.23,145.81,22383.072
1770854400000,145.82,149.2,145.65,147.62,20945.091
1770858000000,147.63,149.32,147.63,148.46,14653.958
1770861600000,148.46,151.54,148.0,150.43,18875.355
1770865200000,150.43,152.56,150.27,152.3,17935.909
1770868800000,152.3,152.74,150.71,151.28,17583.803
1770872400000,151.27,152.04,150.04,150.28,22999.778
1770876000000,150.28,151.73,149.82,151.11,11974.739
1770879600000,151.1,151.58,150.25,150.78,11698.86
1770883200000,150.79,152.5,150.54,152.47,16697.9
1770886800000,152.46,156.86,151.93,156.71,29556.322
1770890400000,156.7,159.13,155.0,158.89,36848.186
1770894000000,158.88,160.1,157.91,158.96,26263.265
1770897600000,158.95,159.1,155.69,156.52,28522.147
1770901200000,156.52,157.91,155.1,157.76,29662.243
1770904800000,157.76,158.73,155.3,157.17,24703.575
1770908400000,157.18,158.52,152.46,153.08,57896.162
1770912000000,153.08,153.36,148.46,149.81,50723.286
1770915600000,149.81,151.56,149.04,149.3,25675.527
1770919200000,149.29,150.65,148.75,150.09,18783.181
1770922800000,150.1,153.49,149.72,151.47,26144.298
1770926400000,151.46,151.86,148.5,149.27,18049.725
1770930000000,149.26,151.7,149.26,150.75,12421.085
